candidate_id,robot,sample_index,sampling_kind,parking_id,span2_mm,span3_mm,span4_mm,span5_mm,factor2,factor3,factor4,factor5,tier1_complete,tier2_complete,tier3_complete,storage_balanced_fraction,pickup_complete,pickup_min_slot_complete,module_complete,module_stress_complete,module_stress_total,module_stress_min_clearance_m,module_stress_min_joint_margin_rad,elapsed_s
orth6r_4ab675a33402_q12_rear_center,orth6r_4ab675a33402,12,sobol,rear_center,263.7867977656424,300.9101404482499,0.0,70.85863614454865,0.9096096474677324,0.7715644626878202,,1.180977269075811,4,7,0,0.1822222222222222,47,5,False,0,9,-0.0004867488704980577,0.0031283838609295067,110.90146569000353
orth6r_4ab675a33402_q12_rear_right,orth6r_4ab675a33402,12,sobol,rear_right,263.7867977656424,300.9101404482499,0.0,70.85863614454865,0.9096096474677324,0.7715644626878202,,1.180977269075811,5,12,0,0.2711111111111111,52,5,False,0,9,-0.000486749125135702,4.610548831607275e-09,93.77976063999813
orth6r_4ab675a33402_q12_mid_left,orth6r_4ab675a33402,12,sobol,mid_left,263.7867977656424,300.9101404482499,0.0,70.85863614454865,0.9096096474677324,0.7715644626878202,,1.180977269075811,4,8,0,0.19555555555555557,40,2,False,0,9,-0.0004867490632823185,0.019752056150778685,127.36098412800493
orth6r_4ab675a33402_q13_rear_left,orth6r_4ab675a33402,13,sobol,rear_left,273.93207472283393,447.70580917596817,0.0,60.79947022721171,0.9445933611132205,1.1479636132717133,,1.013324503786862,9,17,0,0.4266666666666667,47,6,False,0,9,-0.00022946520733259368,0.14388319621709167,97.13008654100122
orth6r_4ab675a33402_q13_rear_center,orth6r_4ab675a33402,13,sobol,rear_center,273.93207472283393,447.70580917596817,0.0,60.79947022721171,0.9445933611132205,1.1479636132717133,,1.013324503786862,12,21,4,0.5960493827160493,53,5,False,0,9,-0.00022946521231967387,0.4390212078345541,97.94222349099437
orth6r_4ab675a33402_q13_rear_right,orth6r_4ab675a33402,13,sobol,rear_right,273.93207472283393,447.70580917596817,0.0,60.79947022721171,0.9445933611132205,1.1479636132717133,,1.013324503786862,14,23,7,0.7041975308641976,50,6,False,0,9,-0.00022946521231941713,0.220696284949359,101.8298133559947
orth6r_4ab675a33402_q13_mid_left,orth6r_4ab675a33402,13,sobol,mid_left,273.93207472283393,447.70580917596817,0.0,60.79947022721171,0.9445933611132205,1.1479636132717133,,1.013324503786862,14,22,3,0.6414814814814814,45,6,False,0,9,-0.00022946521110868423,0.5387619096025069,96.57922709699778
orth6r_4ab675a33402_q14_rear_left,orth6r_4ab675a33402,14,sobol,rear_left,347.09454212803394,326.39096022583544,0.0,56.05818310752511,1.196877731475979,0.8368998980149627,,0.9343030517920852,3,7,0,0.16,40,3,False,0,9,0.009718885746939361,4.734045044152424e-05,107.64741980800318
orth6r_4ab675a33402_q14_rear_center,orth6r_4ab675a33402,14,sobol,rear_center,347.09454212803394,326.39096022583544,0.0,56.05818310752511,1.196877731475979,0.8368998980149627,,0.9343030517920852,11,17,0,0.4711111111111111,46,6,True,9,9,0.004249100678705889,0.09615961326340727,99.75058807400637
orth6r_4ab675a33402_q14_rear_right,orth6r_4ab675a33402,14,sobol,rear_right,347.09454212803394,326.39096022583544,0.0,56.05818310752511,1.196877731475979,0.8368998980149627,,0.9343030517920852,12,20,6,0.6074074074074075,52,6,True,9,9,0.0042491006807151635,0.21551258642414828,95.01076338999701
orth6r_4ab675a33402_q14_mid_left,orth6r_4ab675a33402,14,sobol,mid_left,347.09454212803394,326.39096022583544,0.0,56.05818310752511,1.196877731475979,0.8368998980149627,,0.9343030517920852,10,19,0,0.47555555555555556,48,6,True,9,9,0.0042491006803069414,0.17510871840927056,101.01230485799897
orth6r_4ab675a33402_q15_rear_left,orth6r_4ab675a33402,15,sobol,rear_left,306.97978094220156,419.19932747259736,0.0,73.64910126663744,1.0585509687662125,1.0748700704425573,,1.227485021110624,9,18,0,0.43999999999999995,54,6,False,0,9,-0.0005855143027530332,0.0895706690501088,99.67684223800461
orth6r_4ab675a33402_q15_rear_center,orth6r_4ab675a33402,15,sobol,rear_center,306.97978094220156,419.19932747259736,0.0,73.64910126663744,1.0585509687662125,1.0748700704425573,,1.227485021110624,13,22,3,0.6192592592592593,55,6,False,0,9,-0.0005855143102656141,0.3484696444815918,94.4786649939997
orth6r_4ab675a33402_q15_rear_right,orth6r_4ab675a33402,15,sobol,rear_right,306.97978094220156,419.19932747259736,0.0,73.64910126663744,1.0585509687662125,1.0748700704425573,,1.227485021110624,15,24,7,0.739753086419753,54,6,False,0,9,-0.0005855143102655169,0.22069628494919713,91.36672196899599
orth6r_4ab675a33402_q15_mid_left,orth6r_4ab675a33402,15,sobol,mid_left,306.97978094220156,419.19932747259736,0.0,73.64910126663744,1.0585509687662125,1.0748700704425573,,1.227485021110624,14,22,0,0.6044444444444445,53,7,False,0,9,-0.0005855141266642508,0.43539906186747035,103.31824902499648
orth6r_4ab675a33402_q16_rear_left,orth6r_4ab675a33402,16,sobol,rear_left,232.56052620708942,342.70975596271455,0.0,50.269050719216466,0.8019328489899635,0.8787429640069604,,0.8378175119869411,1,0,0,0.022222222222222223,14,0,False,0,9,,,157.5439037929973
orth6r_4ab675a33402_q16_rear_center,orth6r_4ab675a33402,16,sobol,rear_center,232.56052620708942,342.70975596271455,0.0,50.269050719216466,0.8019328489899635,0.8787429640069604,,0.8378175119869411,2,7,0,0.13777777777777778,43,5,True,5,9,0.00666666666666671,0.004198128238132703,110.82936120099475
orth6r_4ab675a33402_q16_rear_right,orth6r_4ab675a33402,16,sobol,rear_right,232.56052620708942,342.70975596271455,0.0,50.269050719216466,0.8019328489899635,0.8787429640069604,,0.8378175119869411,4,9,1,0.22123456790123455,49,5,True,9,9,0.005927895720905962,0.10782333019050094,101.3456297379962
orth6r_4ab675a33402_q16_mid_left,orth6r_4ab675a33402,16,sobol,mid_left,232.56052620708942,342.70975596271455,0.0,50.269050719216466,0.8019328489899635,0.8787429640069604,,0.8378175119869411,1,9,0,0.14222222222222222,36,2,True,9,9,0.00666666666666671,0.010608409626688076,133.78987301300367
orth6r_d94907e07b06_q00_rear_left,orth6r_d94907e07b06,0,baseline,rear_left,290.0,390.0,0.0,0.0,1.0,1.0,,,1,5,0,0.08888888888888889,30,1,True,8,9,0.00666666666666671,8.881784197001252e-16,117.49709487600194
orth6r_d94907e07b06_q00_rear_center,orth6r_d94907e07b06,0,baseline,rear_center,290.0,390.0,0.0,0.0,1.0,1.0,,,8,14,3,0.4014814814814815,59,5,True,9,9,0.00666666666666671,0.27728902868884653,94.95484758300154
orth6r_d94907e07b06_q00_rear_right,orth6r_d94907e07b06,0,baseline,rear_right,290.0,390.0,0.0,0.0,1.0,1.0,,,12,18,6,0.5807407407407408,59,5,True,9,9,0.00666666666666671,0.220696284949212,87.87445363499864
orth6r_d94907e07b06_q00_mid_left,orth6r_d94907e07b06,0,baseline,mid_left,290.0,390.0,0.0,0.0,1.0,1.0,,,8,15,2,0.40246913580246907,54,4,True,9,9,0.00666666666666671,0.37947363218167096,95.39699990599911
orth6r_d94907e07b06_q01_rear_left,orth6r_d94907e07b06,1,sobol,rear_left,220.37192650604993,477.1096069877968,0.0,0.0,0.759903194848448,1.2233579666353762,,,3,8,0,0.17333333333333334,42,1,True,9,9,0.00666666666666671,0.09130084112101322,104.9357683049966
orth6r_d94907e07b06_q01_rear_center,orth6r_d94907e07b06,1,sobol,rear_center,220.37192650604993,477.1096069877968,0.0,0.0,0.759903194848448,1.2233579666353762,,,9,17,6,0.5007407407407407,59,5,True,9,9,0.00666666666666671,0.5093622685342307,84.81856300299842
orth6r_d94907e07b06_q01_rear_right,orth6r_d94907e07b06,1,sobol,rear_right,220.37192650604993,477.1096069877968,0.0,0.0,0.759903194848448,1.2233579666353762,,,12,21,7,0.6330864197530864,50,5,True,9,9,0.00666666666666671,0.22069628494801408,86.0511046199972
orth6r_d94907e07b06_q01_mid_left,orth6r_d94907e07b06,1,sobol,mid_left,220.37192650604993,477.1096069877968,0.0,0.0,0.759903194848448,1.2233579666353762,,,9,17,4,0.4760493827160494,59,5,True,9,9,0.00666666666666671,0.6615848593035396,88.09206419600378
orth6r_d94907e07b06_q02_rear_left,orth6r_d94907e07b06,2,sobol,rear_left,330.0118701579049,293.6547868978232,0.0,0.0,1.1379719660617411,0.7529609920457006,,,1,0,0,0.022222222222222223,14,0,False,0,9,,,139.0509208440053
orth6r_d94907e07b06_q02_rear_center,orth6r_d94907e07b06,2,sobol,rear_center,330.0118701579049,293.6547868978232,0.0,0.0,1.1379719660617411,0.7529609920457006,,,3,7,0,0.16,48,2,True,9,9,0.00666666666666671,8.970602038971265e-14,114.27592101399932
orth6r_d94907e07b06_q02_rear_right,orth6r_d94907e07b06,2,sobol,rear_right,330.0118701579049,293.6547868978232,0.0,0.0,1.1379719660617411,0.7529609920457006,,,7,12,5,0.377283950617284,56,5,True,9,9,0.00666666666666671,0.14675659885411552,90.73867425700155
orth6r_d94907e07b06_q02_mid_left,orth6r_d94907e07b06,2,sobol,mid_left,330.0118701579049,293.6547868978232,0.0,0.0,1.1379719660617411,0.7529609920457006,,,3,9,0,0.18666666666666668,43,2,True,9,9,0.00666666666666671,0.09520814111062759,119.6230243559985
orth6r_d94907e07b06_q03_rear_left,orth6r_d94907e07b06,3,sobol,rear_left,304.8679267941042,393.48026318941265,0.0,0.0,1.0512687130831182,1.0089237517677248,,,3,7,0,0.16,36,1,True,9,9,0.00666666666666671,5.284661597215745e-14,107.19098183599999
orth6r_d94907e07b06_q03_rear_center,orth6r_d94907e07b06,3,sobol,rear_center,304.8679267941042,393.48026318941265,0.0,0.0,1.0512687130831182,1.0089237517677248,,,8,16,4,0.44049382716049384,59,5,True,9,9,0.00666666666666671,0.3095816601507182,99.75162274999457
orth6r_d94907e07b06_q03_rear_right,orth6r_d94907e07b06,3,sobol,rear_right,304.8679267941042,393.48026318941265,0.0,0.0,1.0512687130831182,1.0089237517677248,,,12,20,7,0.6197530864197531,59,5,True,9,9,0.00666666666666671,0.22069628494920868,90.71145181400061
orth6r_d94907e07b06_q03_mid_left,orth6r_d94907e07b06,3,sobol,mid_left,304.8679267941042,393.48026318941265,0.0,0.0,1.0512687130831182,1.0089237517677248,,,9,17,2,0.45135802469135805,57,5,True,9,9,0.00666666666666671,0.4040632261040662,84.04217679199792
orth6r_d94907e07b06_q04_rear_left,orth6r_d94907e07b06,4,sobol,rear_left,268.2147795660421,383.37741577997804,0.0,0.0,0.9248785502277315,0.9830190148204565,,,1,3,0,0.062222222222222213,22,0,False,2,9,0.00666666666666671,5.906386491005833e-14,127.60118581599818
orth6r_d94907e07b06_q04_rear_center,orth6r_d94907e07b06,4,sobol,rear_center,268.2147795660421,383.37741577997804,0.0,0.0,0.9248785502277315,0.9830190148204565,,,4,11,1,0.24790123456790125,59,5,True,9,9,0.00666666666666671,0.19617748613105723,87.67445807199692
orth6r_d94907e07b06_q04_rear_right,orth6r_d94907e07b06,4,sobol,rear_right,268.2147795660421,383.37741577997804,0.0,0.0,0.9248785502277315,0.9830190148204565,,,11,15,5,0.5061728395061728,59,5,True,9,9,0.00666666666666671,0.22069628494738436,95.09221088300546
orth6r_d94907e07b06_q04_mid_left,orth6r_d94907e07b06,4,sobol,mid_left,268.2147795660421,383.37741577997804,0.0,0.0,0.9248785502277315,0.9830190148204565,,,4,13,0,0.2622222222222222,49,3,True,9,9,0.00666666666666671,0.3241447771689767,107.9359971859958
orth6r_d94907e07b06_q05_rear_left,orth6r_d94907e07b06,5,sobol,rear_left,281.2325715413317,419.83658687677234,0.0,0.0,0.9697674880735576,1.0765040689148009,,,2,7,0,0.13777777777777778,39,1,True,9,9,0.00666666666666671,0.03049646705178377,110.24743377699633
orth6r_d94907e07b06_q05_rear_center,orth6r_d94907e07b06,5,sobol,rear_center,281.2325715413317,419.83658687677234,0.0,0.0,0.9697674880735576,1.0765040689148009,,,9,17,6,0.5007407407407407,59,5,True,9,9,0.00666666666666671,0.3774210449575792,96.64801493300183
orth6r_d94907e07b06_q05_rear_right,orth6r_d94907e07b06,5,sobol,rear_right,281.2325715413317,419.83658687677234,0.0,0.0,0.9697674880735576,1.0765040689148009,,,12,21,7,0.6330864197530864,59,5,True,9,9,0.00666666666666671,0.22069628494937854,78.47725916299532
orth6r_d94907e07b06_q05_mid_left,orth6r_d94907e07b06,5,sobol,mid_left,281.2325715413317,419.83658687677234,0.0,0.0,0.9697674880735576,1.0765040689148009,,,9,17,3,0.46370370370370373,59,5,True,9,9,0.00666666666666671,0.47961924361188757,77.337111902998
orth6r_d94907e07b06_q06_rear_left,orth6r_d94907e07b06,6,sobol,rear_left,318.99976370390505,357.21161185763776,0.0,0.0,1.0999991851858795,0.9159272098913789,,,1,4,0,0.07555555555555556,25,1,True,7,9,0.00666666666666671,4.440892098500626e-16,117.19671940999979
orth6r_d94907e07b06_q06_rear_center,orth6r_d94907e07b06,6,sobol,rear_center,318.99976370390505,357.21161185763776,0.0,0.0,1.0999991851858795,0.9159272098913789,,,6,14,3,0.35703703703703704,59,5,True,9,9,0.00666666666666671,0.20241675345204424,94.25009807899914
orth6r_d94907e07b06_q06_rear_right,orth6r_d94907e07b06,6,sobol,rear_right,318.99976370390505,357.21161185763776,0.0,0.0,1.0999991851858795,0.9159272098913789,,,12,18,6,0.5807407407407408,59,5,True,9,9,0.00666666666666671,0.22069628495002624,84.42034475899709
orth6r_d94907e07b06_q06_mid_left,orth6r_d94907e07b06,6,sobol,mid_left,318.99976370390505,357.21161185763776,0.0,0.0,1.0999991851858795,0.9159272098913789,,,7,15,1,0.3679012345679012,51,3,True,9,9,0.00666666666666671,0.29573617578235467,99.82078002399794
orth6r_d94907e07b06_q07_rear_left,orth6r_d94907e07b06,7,sobol,rear_left,353.24433314148337,452.37116562668234,0.0,0.0,1.2180839073844254,1.159926065709442,,,11,19,3,0.5348148148148147,59,5,True,9,9,0.00666666666666671,0.2983632263500202,89.94346931999462
orth6r_d94907e07b06_q07_rear_center,orth6r_d94907e07b06,7,sobol,rear_center,353.24433314148337,452.37116562668234,0.0,0.0,1.2180839073844254,1.159926065709442,,,14,24,13,0.7916049382716049,59,5,True,9,9,0.00666666666666671,0.5093622685372052,90.31767111899535
orth6r_d94907e07b06_q07_rear_right,orth6r_d94907e07b06,7,sobol,rear_right,353.24433314148337,452.37116562668234,0.0,0.0,1.2180839073844254,1.159926065709442,,,15,25,13,0.8271604938271605,59,5,True,9,9,0.00666666666666671,0.22069628494948157,95.06761077899864
orth6r_d94907e07b06_q07_mid_left,orth6r_d94907e07b06,7,sobol,mid_left,353.24433314148337,452.37116562668234,0.0,0.0,1.2180839073844254,1.159926065709442,,,14,24,14,0.8039506172839506,59,5,True,9,9,0.00666666666666671,0.5917269322260847,82.32413358800113
orth6r_d94907e07b06_q08_rear_left,orth6r_d94907e07b06,8,sobol,rear_left,242.49042233917862,318.5835620574654,0.0,0.0,0.8361738701350987,0.8168809283524752,,,0,0,0,0.0,2,0,False,0,9,,,165.50138346300082
orth6r_d94907e07b06_q08_rear_center,orth6r_d94907e07b06,8,sobol,rear_center,242.49042233917862,318.5835620574654,0.0,0.0,0.8361738701350987,0.8168809283524752,,,1,0,0,0.022222222222222223,26,0,False,0,9,0.00666666666666671,4.440892098500626e-16,131.4781096509978
orth6r_d94907e07b06_q08_rear_right,orth6r_d94907e07b06,8,sobol,rear_right,242.49042233917862,318.5835620574654,0.0,0.0,0.8361738701350987,0.8168809283524752,,,2,6,1,0.13679012345679012,59,5,True,7,9,0.00666666666666671,0.0034546643401589527,103.91632516399841
orth6r_d94907e07b06_q08_mid_left,orth6r_d94907e07b06,8,sobol,mid_left,242.49042233917862,318.5835620574654,0.0,0.0,0.8361738701350987,0.8168809283524752,,,1,2,0,0.04888888888888889,25,0,False,1,9,0.00666666666666671,1.0568124153564895e-10,153.8094021020006
orth6r_d94907e07b06_q09_rear_left,orth6r_d94907e07b06,9,sobol,rear_left,246.87464884947985,405.15859129372984,0.0,0.0,0.8512918925844133,1.0388681828044355,,,1,3,0,0.062222222222222213,26,0,False,2,9,0.00666666666666671,5.10702591327572e-14,129.40781830000196
orth6r_d94907e07b06_q09_rear_center,orth6r_d94907e07b06,9,sobol,rear_center,246.87464884947985,405.15859129372984,0.0,0.0,0.8512918925844133,1.0388681828044355,,,4,11,2,0.26024691358024693,59,5,True,9,9,0.00666666666666671,0.23694423638024498,92.74632875899988
orth6r_d94907e07b06_q09_rear_right,orth6r_d94907e07b06,9,sobol,rear_right,246.87464884947985,405.15859129372984,0.0,0.0,0.8512918925844133,1.0388681828044355,,,11,15,5,0.5061728395061728,59,5,True,9,9,0.00666666666666671,0.22069628494748783,91.24784084100247
orth6r_d94907e07b06_q09_mid_left,orth6r_d94907e07b06,9,sobol,mid_left,246.87464884947985,405.15859129372984,0.0,0.0,0.8512918925844133,1.0388681828044355,,,5,13,0,0.28444444444444444,51,3,True,9,9,0.00666666666666671,0.37380648084760715,101.16911046899622
orth6r_d94907e07b06_q10_rear_left,orth6r_d94907e07b06,10,sobol,rear_left,353.6737997410819,365.7957644574345,0.0,0.0,1.2195648266933858,0.9379378575831652,,,4,8,0,0.19555555555555557,38,1,True,9,9,0.00666666666666671,0.024830005237095776,98.07675503700011
orth6r_d94907e07b06_q10_rear_center,orth6r_d94907e07b06,10,sobol,rear_center,353.6737997410819,365.7957644574345,0.0,0.0,1.2195648266933858,0.9379378575831652,,,11,17,6,0.5451851851851851,59,5,True,9,9,0.00666666666666671,0.2678594796135316,83.60632158099907
orth6r_d94907e07b06_q10_rear_right,orth6r_d94907e07b06,10,sobol,rear_right,353.6737997410819,365.7957644574345,0.0,0.0,1.2195648266933858,0.9379378575831652,,,12,24,8,0.6854320987654322,59,5,True,9,9,0.00666666666666671,0.22069628494940208,100.97124764599721
orth6r_d94907e07b06_q10_mid_left,orth6r_d94907e07b06,10,sobol,mid_left,353.6737997410819,365.7957644574345,0.0,0.0,1.2195648266933858,0.9379378575831652,,,11,19,3,0.5348148148148147,56,5,True,9,9,0.00666666666666671,0.34611069747617407,92.99264812400361
orth6r_d94907e07b06_q11_rear_left,orth6r_d94907e07b06,11,sobol,rear_left,315.4560220660642,467.06703723873943,0.0,0.0,1.087779386434704,1.1976077877916396,,,9,17,3,0.46370370370370373,58,5,True,9,9,0.00666666666666671,0.3086917327801788,86.36072844499722
orth6r_d94907e07b06_q11_rear_center,orth6r_d94907e07b06,11,sobol,rear_center,315.4560220660642,467.06703723873943,0.0,0.0,1.087779386434704,1.1976077877916396,,,13,24,12,0.757037037037037,59,5,True,9,9,0.00666666666666671,0.5093622685373833,84.58034975799819
orth6r_d94907e07b06_q11_rear_right,orth6r_d94907e07b06,11,sobol,rear_right,315.4560220660642,467.06703723873943,0.0,0.0,1.087779386434704,1.1976077877916396,,,15,25,13,0.8271604938271605,59,5,True,9,9,0.00666666666666671,0.22069628494919802,83.50942617299734
orth6r_d94907e07b06_q11_mid_left,orth6r_d94907e07b06,11,sobol,mid_left,315.4560220660642,467.06703723873943,0.0,0.0,1.087779386434704,1.1976077877916396,,,14,24,12,0.7792592592592592,59,5,True,9,9,0.00666666666666671,0.6450002960846397,91.35727493000013
orth6r_d94907e07b06_q12_rear_left,orth6r_d94907e07b06,12,sobol,rear_left,280.52847318816924,309.9815334286541,0.0,0.0,0.9673395627178252,0.7948244446888566,,,0,0,0,0.0,5,0,False,0,9,,,133.14987496600224
orth6r_d94907e07b06_q12_rear_center,orth6r_d94907e07b06,12,sobol,rear_center,280.52847318816924,309.9815334286541,0.0,0.0,0.9673395627178252,0.7948244446888566,,,2,3,0,0.08444444444444443,34,0,True,5,9,0.00666666666666671,4.440892098500626e-16,99.85333987399645
orth6r_d94907e07b06_q12_rear_right,orth6r_d94907e07b06,12,sobol,rear_right,280.52847318816924,309.9815334286541,0.0,0.0,0.9673395627178252,0.7948244446888566,,,4,7,1,0.1945679012345679,59,5,True,9,9,0.00666666666666671,0.0806273596507312,99.20977839099942
orth6r_d94907e07b06_q12_mid_left,orth6r_d94907e07b06,12,sobol,mid_left,280.52847318816924,309.9815334286541,0.0,0.0,0.9673395627178252,0.7948244446888566,,,1,3,0,0.062222222222222213,32,1,True,8,9,0.00666666666666671,2.3463453402428058e-11,144.38792858899978
orth6r_d94907e07b06_q13_rear_left,orth6r_d94907e07b06,13,sobol,rear_left,257.31619840953493,443.7694787839428,0.0,0.0,0.8872972358949482,1.137870458420366,,,3,8,0,0.17333333333333334,38,0,True,9,9,0.00666666666666671,0.06153199043095947,109.29585870199662
orth6r_d94907e07b06_q13_rear_center,orth6r_d94907e07b06,13,sobol,rear_center,257.31619840953493,443.7694787839428,0.0,0.0,0.8872972358949482,1.137870458420366,,,9,17,6,0.5007407407407407,59,5,True,9,9,0.00666666666666671,0.4416931017025263,88.60572898499959
orth6r_d94907e07b06_q13_rear_right,orth6r_d94907e07b06,13,sobol,rear_right,257.31619840953493,443.7694787839428,0.0,0.0,0.8872972358949482,1.137870458420366,,,12,22,8,0.6587654320987655,59,5,True,9,9,0.00666666666666671,0.22069628494848414,94.8837263059977
orth6r_d94907e07b06_q13_mid_left,orth6r_d94907e07b06,13,sobol,mid_left,257.31619840953493,443.7694787839428,0.0,0.0,0.8872972358949482,1.137870458420366,,,9,17,3,0.46370370370370373,59,5,True,9,9,0.00666666666666671,0.5546200792977565,82.84496073800256
orth6r_d94907e07b06_q14_rear_left,orth6r_d94907e07b06,14,sobol,rear_left,293.3931148285046,333.08857211843133,0.0,0.0,1.0117003959603608,0.8540732618421316,,,1,0,0,0.022222222222222223,12,0,False,0,9,,,125.66255564699532
orth6r_d94907e07b06_q14_rear_center,orth6r_d94907e07b06,14,sobol,rear_center,293.3931148285046,333.08857211843133,0.0,0.0,1.0117003959603608,0.8540732618421316,,,3,7,1,0.17234567901234568,49,3,True,9,9,0.00666666666666671,0.029710647199626905,103.06235966699751
orth6r_d94907e07b06_q14_rear_right,orth6r_d94907e07b06,14,sobol,rear_right,293.3931148285046,333.08857211843133,0.0,0.0,1.0117003959603608,0.8540732618421316,,,8,13,5,0.41283950617283954,59,5,True,9,9,0.00666666666666671,0.22069628494632698,86.332440072998
orth6r_d94907e07b06_q14_mid_left,orth6r_d94907e07b06,14,sobol,mid_left,293.3931148285046,333.08857211843133,0.0,0.0,1.0117003959603608,0.8540732618421316,,,3,10,0,0.20000000000000004,43,1,True,9,9,0.00666666666666671,0.16772857599867796,119.35418931500317
orth6r_d94907e07b06_q15_rear_left,orth6r_d94907e07b06,15,sobol,rear_left,340.6363726919517,426.83822093065834,0.0,0.0,1.1746081816963851,1.0944569767452776,,,9,17,2,0.45135802469135805,54,4,True,9,9,0.00666666666666671,0.20713529300750189,92.98396656800469
orth6r_d94907e07b06_q15_rear_center,orth6r_d94907e07b06,15,sobol,rear_center,340.6363726919517,426.83822093065834,0.0,0.0,1.1746081816963851,1.0944569767452776,,,12,24,10,0.7101234567901235,59,5,True,9,9,0.00666666666666671,0.43996619275380144,89.99796662200242
orth6r_d94907e07b06_q15_rear_right,orth6r_d94907e07b06,15,sobol,rear_right,340.6363726919517,426.83822093065834,0.0,0.0,1.1746081816963851,1.0944569767452776,,,14,25,11,0.7802469135802469,59,5,True,9,9,0.00666666666666671,0.22069628494919757,88.11071880099917
orth6r_d94907e07b06_q15_mid_left,orth6r_d94907e07b06,15,sobol,mid_left,340.6363726919517,426.83822093065834,0.0,0.0,1.1746081816963851,1.0944569767452776,,,14,23,10,0.7412345679012345,59,5,True,9,9,0.00666666666666671,0.5197927150488182,90.75427598600072
orth6r_d94907e07b06_q16_rear_left,orth6r_d94907e07b06,16,sobol,rear_left,232.68777647521347,343.92580102197826,0.0,0.0,0.8023716430179775,0.8818610282614827,,,0,0,0,0.0,3,0,False,0,9,,,168.45438139799808
orth6r_d94907e07b06_q16_rear_center,orth6r_d94907e07b06,16,sobol,rear_center,232.68777647521347,343.92580102197826,0.0,0.0,0.8023716430179775,0.8818610282614827,,,1,3,0,0.062222222222222213,36,0,False,3,9,0.00666666666666671,4.440892098500626e-16,127.74730001400167
orth6r_d94907e07b06_q16_rear_right,orth6r_d94907e07b06,16,sobol,rear_right,232.68777647521347,343.92580102197826,0.0,0.0,0.8023716430179775,0.8818610282614827,,,4,7,1,0.1945679012345679,59,5,True,9,9,0.00666666666666671,0.0458987086114524,99.51705589299672
orth6r_d94907e07b06_q16_mid_left,orth6r_d94907e07b06,16,sobol,mid_left,232.68777647521347,343.92580102197826,0.0,0.0,0.8023716430179775,0.8818610282614827,,,1,3,0,0.062222222222222213,29,0,True,5,9,0.00666666666666671,2.886579864025407e-14,145.55886162300158
orth6r_39bf1ac80cbc_q00_rear_left,orth6r_39bf1ac80cbc,0,baseline,rear_left,290.0,390.0,0.0,60.0,1.0,1.0,,1.0,3,11,0,0.21333333333333335,36,2,True,7,9,-3.846120500616834e-05,3.9968028886505635e-15,127.71001532200171
orth6r_39bf1ac80cbc_q00_rear_center,orth6r_39bf1ac80cbc,0,baseline,rear_center,290.0,390.0,0.0,60.0,1.0,1.0,,1.0,10,14,4,0.4582716049382716,48,5,True,9,9,0.00666666666666671,0.2488266517464255,101.58328194599744
orth6r_39bf1ac80cbc_q00_rear_right,orth6r_39bf1ac80cbc,0,baseline,rear_right,290.0,390.0,0.0,60.0,1.0,1.0,,1.0,8,10,3,0.34814814814814815,51,6,True,9,9,0.00666666666666671,0.22069628494919713,84.51356583600136
orth6r_39bf1ac80cbc_q00_mid_left,orth6r_39bf1ac80cbc,0,baseline,mid_left,290.0,390.0,0.0,60.0,1.0,1.0,,1.0,9,11,2,0.371358024691358,45,7,True,9,9,0.00666666666666671,0.3690635523025909,115.87682392800343
orth6r_39bf1ac80cbc_q01_rear_left,orth6r_39bf1ac80cbc,1,sobol,rear_left,220.37192650604993,477.1096069877968,0.0,71.73009887337685,0.759903194848448,1.2233579666353762,,1.195501647889614,8,14,1,0.37679012345679014,49,6,False,4,9,-0.00011709935831376306,1.8207657603852567e-14,131.76237386700086
orth6r_39bf1ac80cbc_q01_rear_center,orth6r_39bf1ac80cbc,1,sobol,rear_center,220.37192650604993,477.1096069877968,0.0,71.73009887337685,0.759903194848448,1.2233579666353762,,1.195501647889614,9,13,4,0.422716049382716,54,5,True,9,9,0.00666666666666671,0.4541743034821255,109.0241408189977
orth6r_39bf1ac80cbc_q01_rear_right,orth6r_39bf1ac80cbc,1,sobol,rear_right,220.37192650604993,477.1096069877968,0.0,71.73009887337685,0.759903194848448,1.2233579666353762,,1.195501647889614,7,12,4,0.36493827160493825,33,4,True,9,9,0.00666666666666671,0.22069628494919713,91.28925247299776
orth6r_39bf1ac80cbc_q01_mid_left,orth6r_39bf1ac80cbc,1,sobol,mid_left,220.37192650604993,477.1096069877968,0.0,71.73009887337685,0.759903194848448,1.2233579666353762,,1.195501647889614,8,14,4,0.41382716049382723,49,6,True,9,9,0.00666666666666671,0.558747017892177,109.59903285500332
orth6r_39bf1ac80cbc_q02_rear_left,orth6r_39bf1ac80cbc,2,sobol,rear_left,291.4129546331242,309.1752206766978,0.0,52.10004832595586,1.0048722573556006,0.7927569760940969,,0.8683341387659311,1,1,0,0.035555555555555556,15,0,False,0,9,,,176.5291879550059
orth6r_39bf1ac80cbc_q02_rear_center,orth6r_39bf1ac80cbc,2,sobol,rear_center,291.4129546331242,309.1752206766978,0.0,52.10004832595586,1.0048722573556006,0.7927569760940969,,0.8683341387659311,3,8,0,0.17333333333333334,37,4,True,8,9,0.00666666666666671,5.551115123125783e-14,102.07978260699747
